Date,Kommune,Transit,Residential,Retail,Workplace
2020-05-06,Struer,-29,11,-21,-27
2020-05-06,Svendborg,-11,8,-1,-30
2020-05-06,Syddjurs,-31,9,-21,-29
2020-05-06,Tårnby,-80,12,-21,-34
2020-05-06,Thisted,-8,9,-16,-26
2020-05-06,Tønder,-29,8,-10,-27
2020-05-06,Vallensbæk,-27,14,-35,-45
2020-05-06,Varde,-18,9,-10,-27
2020-05-06,Vejen,-28,9,-10,-24
2020-05-06,Vejle,-29,10,-7,-29
2020-05-06,Vesthimmerlands,-27,8,-16,-23
2020-05-06,Viborg,-35,10,-23,-30
2020-05-06,Vordingborg,-27,9,-8,-29
2020-05-07,Aabenraa,-24,5,20,-27
2020-05-07,Aalborg,-34,8,-20,-32
2020-05-07,Aarhus,-31,10,-31,-39
2020-05-07,Ærø,-24,6,2,-29
2020-05-07,Albertslund,-33,10,-27,-33
2020-05-07,Allerød,-9,10,-27,-46
2020-05-07,Assens,-24,5,2,-29
2020-05-07,Ballerup,-31,10,-42,-38
2020-05-07,Billund,-79,6,2,-29
2020-05-07,Bornholm,22,6,-27,-29
2020-05-07,Brøndby,-30,8,-2,-35
2020-05-07,Brønderslev,-6,5,-5,-30
2020-05-07,Dragør,-41,10,-27,-33
2020-05-07,Egedal,-31,12,-27,-39
2020-05-07,Esbjerg,-7,6,-13,-30
2020-05-07,Faaborg-Midtfyn,16,6,2,-27
2020-05-07,Fanø,-24,6,2,-29
2020-05-07,Favrskov,-30,7,-10,-33
2020-05-07,Faxe,-4,7,4,-29
2020-05-07,Fredensborg,-14,10,-27,-39
2020-05-07,Fredericia,-32,5,12,-28
2020-05-07,Frederiksberg,-33,10,-43,-45
2020-05-07,Frederikshavn,-24,5,16,-27
2020-05-07,Frederikssund,-14,7,-4,-33
2020-05-07,Furesø,-26,10,17,-45
2020-05-07,Gentofte,-27,12,-3,-44
2020-05-07,Gladsaxe,-34,12,-27,-42
2020-05-07,Glostrup,-35,10,-5,-38
2020-05-07,Greve,-5,9,-21,-35
2020-05-07,Gribskov,-14,7,-27,-28
2020-05-07,Guldborgsund,-27,5,20,-26
2020-05-07,Haderslev,-25,6,23,-29
2020-05-07,Halsnæs,4,7,-27,-28
2020-05-07,Hedensted,-23,6,-10,-25
2020-05-07,Helsingør,-20,8,-11,-33
2020-05-07,Herlev,-32,10,-13,-36
2020-05-07,Herning,-24,6,-7,-31
2020-05-07,Hillerød,-28,9,-13,-36
2020-05-07,Hjørring,-20,5,-7,-27
2020-05-07,Høje-Taastrup,-42,9,-22,-38
2020-05-07,Holbæk,-25,6,20,-29
2020-05-07,Holstebro,-17,6,-4,-31
2020-05-07,Horsens,-19,6,-12,-29
2020-05-07,Hørsholm,-36,10,-27,-42
2020-05-07,Hvidovre,-36,10,7,-38
2020-05-07,Ikast-Brande,-35,7,-10,-31
2020-05-07,Ishøj,-34,10,-30,-35
2020-05-07,Jammerbugt,-22,4,-5,-26
2020-05-07,Kalundborg,9,4,4,-20
2020-05-07,Kerteminde,-24,6,2,-30
2020-05-07,København,-40,12,-43,-44
2020-05-07,Køge,-17,8,18,-34
2020-05-07,Kolding,-26,6,-14,-31
2020-05-07,Læsø,-22,6,-5,-28
2020-05-07,Langeland,-24,6,2,-29
2020-05-07,Lejre,-34,7,4,-36
2020-05-07,Lemvig,-23,7,-10,-27
2020-05-07,Lolland,-17,4,4,-21
2020-05-07,Lyngby-Taarbæk,-34,14,-47,-46
2020-05-07,Mariagerfjord,9,5,-5,-25
2020-05-07,Middelfart,-23,6,2,-28
2020-05-07,Morsø,-22,6,-5,-22
2020-05-07,Næstved,-10,6,-4,-30
2020-05-07,Norddjurs,-23,3,-10,-24
2020-05-07,Nordfyns,-24,4,2,-24
2020-05-07,Nyborg,-9,6,2,-31
2020-05-07,Odder,-23,7,-10,-29
2020-05-07,Odense,-35,8,-13,-33
2020-05-07,Odsherred,-25,4,4,-18
2020-05-07,Randers,-22,6,12,-30
2020-05-07,Rebild,-22,6,-5,-30
2020-05-07,Ringkøbing-Skjern,-23,6,-10,-24
2020-05-07,Ringsted,-17,7,-3,-35
2020-05-07,Rødovre,-22,9,-30,-39
2020-05-07,Roskilde,-37,10,-13,-38
2020-05-07,Rudersdal,-24,13,-27,-42
2020-05-07,Samsø,-23,7,-10,-32
2020-05-07,Silkeborg,-8,7,12,-30
2020-05-07,Skanderborg,-25,9,1,-33
2020-05-07,Skive,-23,5,-5,-30
2020-05-07,Slagelse,-28,7,12,-31
2020-05-07,Solrød,-20,7,4,-33
2020-05-07,Sønderborg,-12,7,10,-27
2020-05-07,Sorø,-39,7,4,-31
2020-05-07,Stevns,-20,7,4,-31
2020-05-07,Struer,-23,7,-10,-29
2020-05-07,Svendborg,7,5,7,-31
2020-05-07,Syddjurs,-35,5,-10,-29
2020-05-07,Tårnby,-82,9,-8,-36
2020-05-07,Thisted,0,5,-5,-25
2020-05-07,Tønder,-24,5,2,-26
2020-05-07,Vallensbæk,-25,10,-27,-38
2020-05-07,Varde,-21,5,2,-25
2020-05-07,Vejen,-16,6,2,-26
2020-05-07,Vejle,-22,7,7,-30
2020-05-07,Vesthimmerlands,-22,5,7,-23
2020-05-07,Viborg,-35,6,-13,-31
2020-05-07,Vordingborg,-13,6,4,-27
2020-05-08,Aabenraa,-47,17,-36,-73
2020-05-08,Aalborg,-57,19,-68,-78
2020-05-08,Aarhus,-52,20,-68,-80
2020-05-08,Ærø,-51,17,-49,-76
2020-05-08,Albertslund,-50,21,-64,-76
2020-05-08,Allerød,-64,21,-64,-85
2020-05-08,Assens,-27,17,-49,-77
2020-05-08,Ballerup,-51,21,-72,-81
2020-05-08,Billund,-91,17,-49,-78
2020-05-08,Bornholm,-15,21,-34,-71
2020-05-08,Brøndby,-46,21,-63,-74
2020-05-08,Brønderslev,-54,18,-45,-78
2020-05-08,Dragør,-57,21,-64,-80
2020-05-08,Egedal,-48,21,-66,-83
2020-05-08,Esbjerg,-44,18,-60,-75
2020-05-08,Faaborg-Midtfyn,-3,17,-49,-75
2020-05-08,Fanø,-51,17,-49,-76
2020-05-08,Favrskov,-60,19,-58,-80
2020-05-08,Faxe,-40,18,-23,-79
2020-05-08,Fredensborg,-31,21,-64,-77
2020-05-08,Fredericia,-52,17,-32,-76
2020-05-08,Frederiksberg,-55,21,-72,-80
2020-05-08,Frederikshavn,-42,18,-38,-73
2020-05-08,Frederikssund,-33,21,-45,-80
2020-05-08,Furesø,-37,21,-54,-83
2020-05-08,Gentofte,-46,21,-56,-80
2020-05-08,Gladsaxe,-50,21,-14,-81
2020-05-08,Glostrup,-62,21,-53,-78
2020-05-08,Greve,-42,18,-66,-79
2020-05-08,Gribskov,-28,21,-64,-79
2020-05-08,Guldborgsund,-51,18,-37,-70
2020-05-08,Haderslev,-53,17,-43,-74
2020-05-08,Halsnæs,8,21,-64,-78
2020-05-08,Hedensted,-47,19,-58,-79
2020-05-08,Helsingør,-41,21,-59,-76
2020-05-08,Herlev,-52,21,-64,-82
2020-05-08,Herning,-56,19,-67,-79
2020-05-08,Hillerød,-56,21,-58,-81
2020-05-08,Hjørring,-52,18,-53,-74
2020-05-08,Høje-Taastrup,-63,21,-80,-78
2020-05-08,Holbæk,-39,18,-46,-78
2020-05-08,Holstebro,-62,19,-64,-78
2020-05-08,Horsens,-46,19,-58,-78
2020-05-08,Hørsholm,-58,21,-64,-79
2020-05-08,Hvidovre,-53,21,-68,-81
2020-05-08,Ikast-Brande,-54,19,-46,-77
2020-05-08,Ishøj,-45,21,-50,-74
2020-05-08,Jammerbugt,-47,18,-52,-76
2020-05-08,Kalundborg,-21,18,-46,-70
2020-05-08,Kerteminde,-51,17,-49,-75
2020-05-08,København,-56,21,-71,-79
2020-05-08,Køge,-51,18,-47,-80
2020-05-08,Kolding,-61,19,-61,-79
2020-05-08,Læsø,-47,18,-52,-76
2020-05-08,Langeland,-51,17,-49,-66
2020-05-08,Lejre,-33,18,-48,-79
2020-05-08,Lemvig,-47,19,-58,-77
2020-05-08,Lolland,-48,18,-48,-69
2020-05-08,Lyngby-Taarbæk,-48,21,-76,-82
2020-05-08,Mariagerfjord,-22,18,-26,-75
2020-05-08,Middelfart,-41,17,-29,-78
2020-05-08,Morsø,-47,18,-52,-75
2020-05-08,Næstved,-24,19,-50,-76
2020-05-08,Norddjurs,-47,19,-58,-72
2020-05-08,Nordfyns,-51,17,-49,-74
2020-05-08,Nyborg,-39,17,-29,-74
2020-05-08,Odder,-47,19,-58,-80
2020-05-08,Odense,-66,17,-65,-76
2020-05-08,Odsherred,-46,18,-48,-67
2020-05-08,Randers,-54,19,-57,-78
2020-05-08,Rebild,-47,18,-52,-80
2020-05-08,Ringkøbing-Skjern,-15,19,-38,-75
2020-05-08,Ringsted,-64,18,-67,-80
2020-05-08,Rødovre,-46,21,-83,-82
2020-05-08,Roskilde,-59,18,-61,-79
2020-05-08,Rudersdal,-34,21,-59,-81
2020-05-08,Samsø,-47,19,-58,-79
2020-05-08,Silkeborg,-43,19,-55,-80
2020-05-08,Skanderborg,-53,19,-53,-83
2020-05-08,Skive,-16,19,-64,-78
2020-05-08,Slagelse,-46,18,-46,-73
2020-05-08,Solrød,-42,18,-48,-81
2020-05-08,Sønderborg,-38,17,-57,-79
2020-05-08,Sorø,-59,18,-48,-76
2020-05-08,Stevns,-46,18,-48,-75
2020-05-08,Struer,-18,19,-58,-77
2020-05-08,Svendborg,-32,17,-57,-72
2020-05-08,Syddjurs,-28,19,-58,-76
2020-05-08,Tårnby,-89,21,-50,-79
2020-05-08,Thisted,-15,18,-50,-76
2020-05-08,Tønder,-47,17,-49,-68
2020-05-08,Vallensbæk,-45,21,-64,-81
2020-05-08,Varde,-53,17,-49,-73
2020-05-08,Vejen,-55,17,-48,-76
2020-05-08,Vejle,-51,18,-50,-78
2020-05-08,Vesthimmerlands,-27,18,-53,-72
2020-05-08,Viborg,-63,19,-63,-79
2020-05-08,Vordingborg,9,18,-40,-73
2020-05-09,Aabenraa,-21,3,9,3
2020-05-09,Aalborg,-33,3,-38,-2
2020-05-09,Aarhus,-29,4,-43,-9
2020-05-09,Ærø,-27,3,-9,-4
2020-05-09,Albertslund,-15,4,-41,-10
2020-05-09,Allerød,-33,4,-41,-10
2020-05-09,Assens,-27,3,-9,-4
2020-05-09,Ballerup,-7,4,-50,-10
2020-05-09,Billund,-93,3,-9,-4
2020-05-09,Bornholm,-41,4,-41,-7
2020-05-09,Brøndby,-20,4,-41,-10
2020-05-09,Brønderslev,-13,2,-11,-4
2020-05-09,Dragør,-41,4,-41,-10
2020-05-09,Egedal,-19,4,-41,-10
2020-05-09,Esbjerg,-13,3,-25,-5
2020-05-09,Faaborg-Midtfyn,-27,3,-9,-4
2020-05-09,Fanø,-27,3,-9,-4
2020-05-09,Favrskov,-9,3,-20,-7
2020-05-09,Faxe,-4,3,12,-2
2020-05-09,Fredensborg,-5,4,-41,-10
2020-05-09,Fredericia,-42,3,11,-4
2020-05-09,Frederiksberg,-47,4,-60,-7
2020-05-09,Frederikshavn,-16,2,25,-8
2020-05-09,Frederikssund,11,4,-14,-10
2020-05-09,Furesø,-9,4,2,-10
2020-05-09,Gentofte,-22,4,-22,-10
2020-05-09,Gladsaxe,-26,4,31,-14
2020-05-09,Glostrup,-29,4,-15,-10
2020-05-09,Greve,-8,3,-34,-2
2020-05-09,Gribskov,-41,4,-41,-10
2020-05-09,Guldborgsund,-24,3,16,0
2020-05-09,Haderslev,-27,3,9,-2
2020-05-09,Halsnæs,-41,4,-41,-10
2020-05-09,Hedensted,-9,3,-20,-7
2020-05-09,Helsingør,-31,4,-22,-6
2020-05-09,Herlev,-24,4,-24,-10
2020-05-09,Herning,-34,3,-31,-7
2020-05-09,Hillerød,-7,4,-37,-10
2020-05-09,Hjørring,-37,2,-4,4
2020-05-09,Høje-Taastrup,-28,4,-45,-10
2020-05-09,Holbæk,14,3,10,-3
2020-05-09,Holstebro,-9,3,-16,-11
2020-05-09,Horsens,-7,3,-17,-10
2020-05-09,Hørsholm,-30,4,-41,-10
2020-05-09,Hvidovre,-29,4,2,-9
2020-05-09,Ikast-Brande,-9,3,-20,-7
2020-05-09,Ishøj,-27,4,-27,-10
2020-05-09,Jammerbugt,-13,2,-11,-4
2020-05-09,Kalundborg,-4,3,31,6
2020-05-09,Kerteminde,-27,3,-9,-4
2020-05-09,København,-44,4,-60,-15
2020-05-09,Køge,2,3,-6,0
2020-05-09,Kolding,-36,3,-29,-5
2020-05-09,Læsø,-13,2,-11,-4
2020-05-09,Langeland,-27,3,-9,-4
2020-05-09,Lejre,-4,3,-4,-2
2020-05-09,Lemvig,-9,3,-20,-7
2020-05-09,Lolland,-42,3,-4,-2
2020-05-09,Lyngby-Taarbæk,-18,4,-55,-10
2020-05-09,Mariagerfjord,-13,2,-11,-4
2020-05-09,Middelfart,-14,3,28,-4
2020-05-09,Morsø,-13,2,-11,-4
2020-05-09,Næstved,43,3,-17,-3
2020-05-09,Norddjurs,-9,3,-20,-7
2020-05-09,Nordfyns,-27,3,-9,-4
2020-05-09,Nyborg,-27,3,-9,-4
2020-05-09,Odder,-9,3,-20,-7
2020-05-09,Odense,-50,4,-36,-5
2020-05-09,Odsherred,-16,3,-4,-2
2020-05-09,Randers,-15,3,-15,-4
2020-05-09,Rebild,-13,2,-11,-4
2020-05-09,Ringkøbing-Skjern,-9,3,19,-6
2020-05-09,Ringsted,16,3,-17,-2
2020-05-09,Rødovre,-31,4,-55,-10
2020-05-09,Roskilde,-30,3,-24,6
2020-05-09,Rudersdal,-9,4,-41,-10
2020-05-09,Samsø,-9,3,-20,-7
2020-05-09,Silkeborg,12,3,5,-9
2020-05-09,Skanderborg,-9,3,-12,-7
2020-05-09,Skive,-9,3,-8,-7
2020-05-09,Slagelse,-18,3,-5,-9
2020-05-09,Solrød,-4,3,-4,-2
2020-05-09,Sønderborg,9,3,1,-4
2020-05-09,Sorø,-4,3,-4,-2
2020-05-09,Stevns,-4,3,-4,-2
2020-05-09,Struer,-9,3,-20,-7
2020-05-09,Svendborg,12,3,11,-5
2020-05-09,Syddjurs,-9,3,-20,-7
2020-05-09,Tårnby,-86,4,-14,-10
2020-05-09,Thisted,-13,2,-11,-4
2020-05-09,Tønder,-27,3,-9,-4
2020-05-09,Vallensbæk,-41,4,-41,-10
2020-05-09,Varde,-27,3,-9,-5
2020-05-09,Vejen,-27,3,-9,-4
2020-05-09,Vejle,-25,3,-13,-9
2020-05-09,Vesthimmerlands,-13,2,8,-4
2020-05-09,Viborg,-22,3,-16,-7
2020-05-09,Vordingborg,-4,3,-4,-2
2020-05-10,Aabenraa,-30,1,9,-1
2020-05-10,Aalborg,-37,2,-35,-7
2020-05-10,Aarhus,-37,3,-42,-6
2020-05-10,Ærø,-28,1,2,-4
2020-05-10,Albertslund,-22,2,-36,-8
2020-05-10,Allerød,-46,2,-36,-8
2020-05-10,Assens,-28,1,2,-4
2020-05-10,Ballerup,0,2,-43,-8
2020-05-10,Billund,-83,1,2,-4
2020-05-10,Bornholm,72,2,-36,-8
2020-05-10,Brøndby,-46,2,-36,-8
2020-05-10,Brønderslev,-32,2,-15,-4
2020-05-10,Dragør,-46,2,-36,-8
2020-05-10,Egedal,-46,2,-36,-8
2020-05-10,Esbjerg,-26,1,-19,-4
2020-05-10,Faaborg-Midtfyn,-28,1,2,-4
2020-05-10,Fanø,-28,1,2,-4
2020-05-10,Favrskov,-24,2,-16,-7
2020-05-10,Faxe,-7,1,3,2
2020-05-10,Fredensborg,-11,2,-36,-8
2020-05-10,Fredericia,-39,1,2,-4
2020-05-10,Frederiksberg,-45,2,-61,-5
2020-05-10,Frederikshavn,-41,2,7,-5
2020-05-10,Frederikssund,3,2,-36,-8
2020-05-10,Furesø,-10,2,-36,-8
2020-05-10,Gentofte,-24,2,-25,-8
2020-05-10,Gladsaxe,-21,2,-36,-12
2020-05-10,Glostrup,-25,2,-9,-8
2020-05-10,Greve,6,1,-28,2
2020-05-10,Gribskov,-46,2,-36,-8
2020-05-10,Guldborgsund,-23,1,17,4
2020-05-10,Haderslev,-28,1,2,-10
2020-05-10,Halsnæs,-46,2,-36,-8
2020-05-10,Hedensted,-24,2,-16,-7
2020-05-10,Helsingør,-44,2,-13,-8
2020-05-10,Herlev,-31,2,-28,-8
2020-05-10,Herning,-26,2,-17,-9
2020-05-10,Hillerød,-46,2,-33,-8
2020-05-10,Hjørring,-58,2,-2,1
2020-05-10,Høje-Taastrup,-35,2,-45,-9
2020-05-10,Holbæk,10,1,12,1
2020-05-10,Holstebro,-20,2,-10,-9
2020-05-10,Horsens,-14,2,-6,-1
2020-05-10,Hørsholm,-25,2,-36,-8
2020-05-10,Hvidovre,-22,2,3,-8
2020-05-10,Ikast-Brande,-24,2,-16,-7
2020-05-10,Ishøj,-19,2,-25,-8
2020-05-10,Jammerbugt,-32,2,-15,-4
2020-05-10,Kalundborg,-7,1,0,2
2020-05-10,Kerteminde,-28,1,2,-4
2020-05-10,København,-48,2,-55,-11
2020-05-10,Køge,0,1,-7,2
2020-05-10,Kolding,-44,1,-24,-2
2020-05-10,Læsø,-32,2,-15,-4
2020-05-10,Langeland,-28,1,2,-4
2020-05-10,Lejre,-7,1,0,2
2020-05-10,Lemvig,-24,2,-16,-7
2020-05-10,Lolland,-29,1,0,2
2020-05-10,Lyngby-Taarbæk,-18,2,-59,-8
2020-05-10,Mariagerfjord,-32,2,-15,-4
2020-05-10,Middelfart,-9,1,2,-4
2020-05-10,Morsø,-32,2,-15,-4
2020-05-10,Næstved,42,1,-11,6
2020-05-10,Norddjurs,-24,2,-16,-7
2020-05-10,Nordfyns,-28,1,2,-4
2020-05-10,Nyborg,-28,1,2,-4
2020-05-10,Odder,-24,2,-16,-7
2020-05-10,Odense,-42,1,-26,0
2020-05-10,Odsherred,-25,1,0,2
2020-05-10,Randers,-23,2,-11,-9
2020-05-10,Rebild,-32,2,-15,-4
2020-05-10,Ringkøbing-Skjern,-24,2,-16,-19
2020-05-10,Ringsted,-1,1,-10,2
2020-05-10,Rødovre,-20,2,-51,-8
2020-05-10,Roskilde,-28,1,-18,9
2020-05-10,Rudersdal,-1,2,-36,-8
2020-05-10,Samsø,-24,2,-16,-7
2020-05-10,Silkeborg,-8,2,7,-12
2020-05-10,Skanderborg,-14,2,-3,-7
2020-05-10,Skive,-24,2,-16,-7
2020-05-10,Slagelse,-18,1,3,-4
2020-05-10,Solrød,-7,1,0,2
2020-05-10,Sønderborg,9,1,2,-2
2020-05-10,Sorø,-7,1,0,2
2020-05-10,Stevns,-7,1,0,2
2020-05-10,Struer,-24,2,-16,-7
2020-05-10,Svendborg,-12,1,2,-10
2020-05-10,Syddjurs,-52,2,-16,-7
2020-05-10,Tårnby,-90,2,-36,-8
2020-05-10,Thisted,-32,2,-15,-4
2020-05-10,Tønder,-28,1,2,-4
2020-05-10,Vallensbæk,-46,2,-36,-8
2020-05-10,Varde,-28,1,2,-5
2020-05-10,Vejen,-28,1,2,-4
2020-05-10,Vejle,-23,1,1,-15
2020-05-10,Vesthimmerlands,-32,2,-15,-4
2020-05-10,Viborg,-39,2,-11,-8
2020-05-10,Vordingborg,-7,1,0,2
2020-05-11,Aabenraa,-25,8,6,-24
2020-05-11,Aalborg,-39,11,-24,-32
2020-05-11,Aarhus,-34,13,-30,-38
2020-05-11,Ærø,-31,9,-5,-28
2020-05-11,Albertslund,-41,13,-28,-33
2020-05-11,Allerød,-32,13,-28,-45
2020-05-11,Assens,-16,8,-5,-25
2020-05-11,Ballerup,-34,13,-46,-38
2020-05-11,Billund,-84,9,-5,-26
2020-05-11,Bornholm,1,10,-28,-27
2020-05-11,Brøndby,-35,11,-9,-33
2020-05-11,Brønderslev,-12,8,-12,-30
2020-05-11,Dragør,-44,13,-28,-38
2020-05-11,Egedal,-31,14,-28,-38
2020-05-11,Esbjerg,-21,9,-23,-28
2020-05-11,Faaborg-Midtfyn,0,9,-5,-29
2020-05-11,Fanø,-31,9,-5,-28
2020-05-11,Favrskov,-26,11,-13,-31
2020-05-11,Faxe,-10,10,-7,-27
2020-05-11,Fredensborg,-21,12,-28,-34
2020-05-11,Fredericia,-44,9,7,-27
2020-05-11,Frederiksberg,-45,15,-36,-46
2020-05-11,Frederikshavn,-15,7,1,-23
2020-05-11,Frederikssund,-27,10,-28,-29
2020-05-11,Furesø,-31,13,-28,-43
2020-05-11,Gentofte,-27,16,-12,-44
2020-05-11,Gladsaxe,-40,15,-28,-39
2020-05-11,Glostrup,-37,13,-9,-35
2020-05-11,Greve,-10,12,-21,-35
2020-05-11,Gribskov,-19,11,-28,-29
2020-05-11,Guldborgsund,-24,8,11,-25
2020-05-11,Haderslev,-32,8,11,-27
2020-05-11,Halsnæs,-8,9,-28,-24
2020-05-11,Hedensted,-28,9,-13,-24
2020-05-11,Helsingør,-35,11,-14,-33
2020-05-11,Herlev,-33,13,-21,-36
2020-05-11,Herning,-28,10,-1,-29
2020-05-11,Hillerød,-31,12,-23,-33
2020-05-11,Hjørring,-15,7,-17,-25
2020-05-11,Høje-Taastrup,-38,12,-24,-34
2020-05-11,Holbæk,-34,9,5,-30
2020-05-11,Holstebro,-19,9,-8,-28
2020-05-11,Horsens,-20,9,-10,-26
2020-05-11,Hørsholm,-24,13,-28,-45
2020-05-11,Hvidovre,-37,12,-2,-36
2020-05-11,Ikast-Brande,-35,10,-13,-26
2020-05-11,Ishøj,-27,13,-37,-28
2020-05-11,Jammerbugt,-24,8,-12,-21
2020-05-11,Kalundborg,-15,8,-7,-19
2020-05-11,Kerteminde,-31,9,-5,-31
2020-05-11,København,-44,15,-42,-43
2020-05-11,Køge,-26,11,5,-35
2020-05-11,Kolding,-30,10,-15,-28
2020-05-11,Læsø,-24,9,-12,-27
2020-05-11,Langeland,-31,9,-5,-28
2020-05-11,Lejre,-32,10,-7,-36
2020-05-11,Lemvig,-28,10,-13,-24
2020-05-11,Lolland,-28,7,-7,-20
2020-05-11,Lyngby-Taarbæk,-40,17,-31,-45
2020-05-11,Mariagerfjord,-11,8,-12,-23
2020-05-11,Middelfart,-25,9,-5,-28
2020-05-11,Morsø,-24,9,-12,-24
2020-05-11,Næstved,-15,10,-12,-29
2020-05-11,Norddjurs,-28,7,-13,-23
2020-05-11,Nordfyns,-31,8,-5,-25
2020-05-11,Nyborg,-25,9,-5,-30
2020-05-11,Odder,-28,10,-13,-29
2020-05-11,Odense,-41,11,-13,-33
2020-05-11,Odsherred,-35,7,-7,-15
2020-05-11,Randers,-28,9,1,-28
2020-05-11,Rebild,-24,11,-12,-28
2020-05-11,Ringkøbing-Skjern,-27,9,-13,-25
2020-05-11,Ringsted,-20,10,-13,-32
2020-05-11,Rødovre,-14,13,-8,-37
2020-05-11,Roskilde,-37,13,-16,-38
2020-05-11,Rudersdal,-32,16,-28,-44
2020-05-11,Samsø,-28,10,-13,-31
2020-05-11,Silkeborg,-23,10,7,-31
2020-05-11,Skanderborg,-31,12,-13,-33
2020-05-11,Skive,-28,8,-8,-29
2020-05-11,Slagelse,-38,10,-2,-29
2020-05-11,Solrød,-25,10,-7,-34
2020-05-11,Sønderborg,-18,9,2,-25
2020-05-11,Sorø,-36,10,-7,-28
2020-05-11,Stevns,-26,10,-7,-26
2020-05-11,Struer,-28,10,-13,-27
2020-05-11,Svendborg,-16,9,1,-32
2020-05-11,Syddjurs,-41,8,-13,-27
2020-05-11,Tårnby,-83,12,-20,-34
2020-05-11,Thisted,-9,9,-12,-27
2020-05-11,Tønder,-31,7,-5,-23
2020-05-11,Vallensbæk,-40,13,-28,-41
2020-05-11,Varde,-23,8,-5,-24
2020-05-11,Vejen,-21,9,-5,-24
2020-05-11,Vejle,-30,10,-1,-28
2020-05-11,Vesthimmerlands,-15,7,-12,-22
2020-05-11,Viborg,-39,10,-22,-29
2020-05-11,Vordingborg,-21,8,-7,-23
2020-05-12,Aabenraa,-24,9,3,-24
2020-05-12,Aalborg,-41,12,-31,-32
2020-05-12,Aarhus,-39,14,-35,-38
2020-05-12,Ærø,-33,10,-9,-27
2020-05-12,Albertslund,-34,14,-32,-33
2020-05-12,Allerød,-36,14,-32,-40
2020-05-12,Assens,-33,8,-9,-26
2020-05-12,Ballerup,-28,14,-49,-35
2020-05-12,Billund,-82,10,-9,-25
2020-05-12,Bornholm,-6,8,-32,-24
2020-05-12,Brøndby,-37,11,-16,-32
2020-05-12,Brønderslev,-10,10,-19,-30
2020-05-12,Dragør,-44,14,-32,-35
2020-05-12,Egedal,-39,15,-32,-37
2020-05-12,Esbjerg,-26,10,-25,-28
2020-05-12,Faaborg-Midtfyn,0,9,-9,-30
2020-05-12,Fanø,-33,10,-9,-27
2020-05-12,Favrskov,-36,11,-19,-31
2020-05-12,Faxe,-9,10,-12,-25
2020-05-12,Fredensborg,-31,13,-32,-34
2020-05-12,Fredericia,-48,10,-4,-27
2020-05-12,Frederiksberg,-45,16,-38,-46
2020-05-12,Frederikshavn,-11,9,-6,-25
2020-05-12,Frederikssund,-25,11,-32,-32
2020-05-12,Furesø,-29,14,-32,-41
2020-05-12,Gentofte,-34,16,-17,-44
2020-05-12,Gladsaxe,-35,15,-32,-38
2020-05-12,Glostrup,-36,14,-12,-34
2020-05-12,Greve,-7,12,-29,-33
2020-05-12,Gribskov,-28,10,-32,-26
2020-05-12,Guldborgsund,-28,8,-1,-25
2020-05-12,Haderslev,-35,9,-1,-28
2020-05-12,Halsnæs,-22,9,-32,-26
2020-05-12,Hedensted,-32,10,-19,-23
2020-05-12,Helsingør,-28,11,-19,-33
2020-05-12,Herlev,-33,14,-23,-35
2020-05-12,Herning,-33,11,-4,-30
2020-05-12,Hillerød,-36,13,-31,-34
2020-05-12,Hjørring,0,9,-17,-26
2020-05-12,Høje-Taastrup,-36,12,-28,-33
2020-05-12,Holbæk,-37,10,1,-29
2020-05-12,Holstebro,-23,10,-18,-27
2020-05-12,Horsens,-28,11,-16,-26
2020-05-12,Hørsholm,-33,14,-32,-41
2020-05-12,Hvidovre,-34,13,-8,-35
2020-05-12,Ikast-Brande,-34,11,-19,-27
2020-05-12,Ishøj,-28,14,-38,-27
2020-05-12,Jammerbugt,-25,9,-19,-21
2020-05-12,Kalundborg,-17,8,-12,-17
2020-05-12,Kerteminde,-33,10,-9,-28
2020-05-12,København,-45,16,-46,-42
2020-05-12,Køge,-27,11,-2,-33
2020-05-12,Kolding,-31,10,-15,-28
2020-05-12,Læsø,-25,10,-19,-28
2020-05-12,Langeland,-33,10,-9,-27
2020-05-12,Lejre,-34,10,-12,-31
2020-05-12,Lemvig,-32,11,-19,-23
2020-05-12,Lolland,-26,7,-12,-19
2020-05-12,Lyngby-Taarbæk,-41,17,-37,-44
2020-05-12,Mariagerfjord,-13,8,-19,-25
2020-05-12,Middelfart,-31,10,-9,-26
2020-05-12,Morsø,-25,10,-19,-23
2020-05-12,Næstved,-15,10,-16,-28
2020-05-12,Norddjurs,-32,8,-19,-22
2020-05-12,Nordfyns,-33,8,-9,-25
2020-05-12,Nyborg,-20,10,-9,-31
2020-05-12,Odder,-32,11,-19,-31
2020-05-12,Odense,-42,11,-12,-32
2020-05-12,Odsherred,-42,8,-12,-14
2020-05-12,Randers,-33,10,-7,-29
2020-05-12,Rebild,-25,10,-19,-29
2020-05-12,Ringkøbing-Skjern,-43,9,-19,-24
2020-05-12,Ringsted,-18,10,-15,-30
2020-05-12,Rødovre,-19,12,-10,-34
2020-05-12,Roskilde,-36,14,-23,-37
2020-05-12,Rudersdal,-33,16,-32,-41
2020-05-12,Samsø,-32,11,-19,-30
2020-05-12,Silkeborg,-27,11,-3,-29
2020-05-12,Skanderborg,-34,13,-18,-32
2020-05-12,Skive,-12,9,-18,-28
2020-05-12,Slagelse,-32,10,-5,-28
2020-05-12,Solrød,-32,10,-12,-32
